Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,BGG_SFRcategory,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,lMass_200,r_200_kpc
724,60503709194.962265,125749622859.0586,0.48114425967523905,0.02364327083333333,1.4006739999999986,18,182.290972301,31.569515347,182.29803720737175,31.558837993781275,18.83761696293484,0.039041064311631984,-42.115262319135525,9.031787663439496e-13,156.75289930671195,0.26867294005663794,583.1881485891897,-23.06876672804804,23674711426888.98,188.26864756027004,3.300021180383116,Q,False,0.4117647058823529,0.3888888888888889,0.23529411764705882,0.2222222222222222,0.23529411764705882,0.2777777777777778,13.11070465580147,490.61711907210656
725,51431643211.222664,183009107507.87936,0.28103324425538934,0.0241115235,0.5821729999999974,18,205.413805686,5.032875632,205.2068181966076,4.954580853397374,16.88073262578231,0.7839674782263725,46.35109265132021,3.3790254545035877e-13,102.38598597182305,0.45270934504723953,533.1409405302038,-23.47618175768666,6001026139653.308,32.7908606373316,4.6187572426214,Q,False,0.47058823529411764,0.4444444444444444,0.29411764705882354,0.2777777777777778,0.17647058823529413,0.2222222222222222,13.095909278226376,485.0055346835881
726,58125084866.85108,147587542691.4273,0.39383462727865653,0.03183196744444444,1.3939939999999993,18,167.602290775,4.830046938,167.60234639477036,4.824662438224546,12.242823220543272,0.02638991814043081,-75.90878404551985,5.005378827465595e-13,213.34353353387326,0.3558054129326027,513.3865856864747,-23.242624254681466,28643151417017.855,194.0756712570539,2.134463107275768,M,False,0.4117647058823529,0.4444444444444444,0.17647058823529413,0.16666666666666666,0.29411764705882354,0.2777777777777778,13.041562221882051,464.053418409704
727,41355492768.69017,204919603971.77448,0.20181325733181904,0.034791293444444454,0.1823859999999975,18,220.693308909,8.725569972,220.72671730526721,8.719980794125068,8.921679600287181,0.2252377177764148,8.077937955483426,-2.7963804111803053e-12,181.4670435584436,0.044514628094905986,409.7861684215702,-23.59895876971582,20181503915506.78,98.48498398565405,2.0030101568986525,M,True,0.29411764705882354,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.35294117647058826,0.3333333333333333,12.907383317841154,418.2462432408007
757,124849612857.94785,387466160761.12524,0.3222206878987769,0.04568607411764706,1.1763109999999983,17,130.548902571,52.773058239,130.25274799937685,52.971865207620404,19.896595261388107,0.8062282787651104,-170.05747022286718,1.2706175980651204e-13,266.64022644406987,0.6377787496311564,1209.5691856055157,-24.290584448806207,100304835594908.53,258.87379532156604,4.023728459655881,Q,False,0.375,0.35294117647058826,0.125,0.11764705882352941,0.4375,0.47058823529411764,14.064782338345248,1013.2428082946144
774,102605065039.4828,257323809283.13644,0.3987391035649765,0.03959121270588235,1.1667389999999997,17,162.338072546,-0.668071678,162.3989008378335,-0.7525211723669413,22.44086766287182,0.27825980255841265,93.4633940744123,-1.2204616402467603e-13,232.57918922526596,0.4018562210391399,1177.0517887409947,-23.84619992959404,84619260005219.69,328.8434919448597,4.48898691276306,Q,True,0.5,0.47058823529411764,0.375,0.35294117647058826,0.125,0.17647058823529413,13.82572920536924,845.0461578222532
780,84159742883.83722,240313634249.44434,0.3502079403305092,0.0446642104117647,0.8050549999999994,17,125.596265722,15.519140563,125.58689428761288,15.512945114301692,11.294459339741405,0.05817500067091736,87.21529936235629,1.2773050591075682e-12,256.7668457860739,0.3396672926964205,670.7705821355048,-23.771946028251143,55930575241317.914,232.73991680081812,2.317174183967259,Q,False,0.125,0.11764705882352941,0.3125,0.29411764705882354,0.5,0.5294117647058824,13.634618736805848,728.5657192722791
784,83093222118.78915,287338876632.65186,0.28918196901361043,0.04090531382352941,1.242004999999999,17,205.853636643,30.069516329,205.9321435427771,30.084047385312818,13.02068876385712,0.32013497904329974,71.51958460714434,3.544354352497441e-13,187.07297085405318,0.38230848786242183,706.2919815246225,-23.96598597382774,33992571219636.35,118.30132983743138,3.348858922548974,Q,False,0.4375,0.4117647058823529,0.0,0.0,0.5,0.5294117647058824,13.57854149894606,698.7171537333295
786,85019627922.27513,312561516930.14435,0.2720092631917848,0.0380295534117647,0.6108599999999988,17,222.301634603,17.020936776,222.40405984939312,16.974512937223217,16.23147850885787,0.4006857910501871,16.978683614047938,1.8900436771218665e-12,208.95072640001277,0.08125687766953373,816.8532375880068,-24.057338764872448,38185940749441.95,122.17096053439069,3.467558281436622,Q,True,0.6875,0.6470588235294118,0.25,0.23529411764705882,0.0625,0.11764705882352941,13.55099883968583,684.7325352016852
788,68692417370.285835,276993540901.5442,0.24799284902712648,0.034023201058823525,0.02135600000000082,17,166.693557072,28.719532793,166.75584948342598,28.62250785131534,15.634378155064748,0.427364542868083,-429.2444764281072,1.0733374973129043e-12,273.1706768795641,1.5713417023063359,701.8626492215276,-23.926174105120296,73962046668468.25,267.0172251227968,2.278986079219501,Q,True,0.625,0.5882352941176471,0.25,0.23529411764705882,0.125,0.17647058823529413,13.47619186903087,647.3532482745504
789,76960733812.20033,253846815833.19507,0.3031778577154653,0.035940016235294116,0.8981619999999992,17,223.173072378,7.931864332,223.14563947516362,7.9023780535238055,10.353441192640796,0.23236603697639913,69.52889597698511,5.918403022566482e-13,190.1078530881734,0.36573394968979267,491.6625362436834,-23.831429300336925,28032689746774.773,110.43152010697386,2.2939855590598808,Q,True,0.125,0.11764705882352941,0.25,0.23529411764705882,0.625,0.6470588235294118,13.468284451463452,643.0426361154995
790,80086110126.84222,239066980305.98813,0.33499444391834415,0.04160885305882353,1.127483999999999,17,148.509261843,10.608248138,148.52395493145804,10.591660156498405,13.918914907764496,0.0948097813788826,-188.92551135705477,-3.510917047285201e-13,166.93241018889725,1.1317485390839936,768.3918449962617,-23.76629898983785,27665597508851.13,115.72320641454208,4.082871419279462,Q,True,0.5,0.47058823529411764,0.125,0.11764705882352941,0.375,0.4117647058823529,13.46622547567754,640.8621108101704
793,70970260609.14525,223810384943.3282,0.31709994434402977,0.03233420635294118,0.45248499999999936,17,242.844087027,23.965010131,242.86252591611216,23.92781520497001,16.826178556320595,0.1456100909795031,-13.353681705482124,-1.0641422383795382e-12,193.691202809733,0.06894315029164576,716.9800696773021,-23.694700585495845,39847087700223.43,178.03949405794216,3.28337742023568,Q,True,0.3125,0.29411764705882354,0.125,0.11764705882352941,0.5625,0.5882352941176471,13.418095478232525,619.4548050753558
795,60852776729.656204,197566207517.5998,0.3080120709622634,0.03282982429411765,0.6762329999999999,17,250.405693364,40.163495581,250.37138911623742,40.163264014354844,14.7575160610227,0.10658955279579253,239.0406325879299,1.1953836613375804e-13,243.70954131169023,0.9808423227969184,638.7029351120345,-23.5592816580218,53329322490276.52,269.93139748114965,2.324609452691951,Q,True,0.3125,0.29411764705882354,0.1875,0.17647058823529413,0.5,0.5294117647058824,13.35600217978094,590.531822997091
796,63221325932.5353,245833550815.80954,0.2571712678059302,0.029370583117647057,0.11416099999999929,17,136.209004837,13.561891317,136.08246767469737,13.638663816438989,17.767240739469038,0.4896107080858057,-26.11307053042528,5.316531528746162e-13,151.27203101754392,0.17262325596327402,686.193374825963,-23.796602885349035,23573562881683.344,95.8923743461925,4.023569455480108,Q,True,0.4375,0.4117647058823529,0.25,0.23529411764705882,0.3125,0.35294117647058826,13.312699323508818,571.8561619609544
797,65480079798.32495,205453504925.05533,0.3187099671149955,0.03178344117647059,0.30752700000000033,17,164.52151186,17.124418393,164.45316270300637,17.192478415670017,14.50882928863391,0.3900723657055619,-39.057667411618525,-5.893325043657301e-13,156.1069907789322,0.25019806747110174,607.4594390601203,-23.601783886221877,17186132472081.62,83.64974098811662,3.4515848377947473,X,False,0.6875,0.6470588235294118,0.1875,0.17647058823529413,0.125,0.11764705882352941,13.289003406665262,561.1191338831754
798,80051302013.68846,173776081338.47034,0.4606577694531474,0.018881477764705883,1.106897,17,210.083828827,38.915429538,210.23923680284895,38.79385138848045,24.76268736836479,0.4156533428387744,-89.63182565571948,-1.2706175980651204e-13,162.16198773776034,0.5527301860696672,610.053946986381,-23.419974999073734,26004102115600.22,149.6414346284575,3.3368970035812997,Q,True,0.25,0.23529411764705882,0.25,0.23529411764705882,0.5,0.5294117647058824,13.265542588369174,553.3585142167744
800,54053671751.97731,135422055269.05197,0.3991496927482403,0.025470849294117647,1.028962,17,183.326072262,21.634290799,183.36855284483653,21.666740163500936,13.134931863652787,0.23345506815791145,-22.72327543319068,-5.5171553600196014e-14,193.85304499310138,0.11721907919475431,438.6669003741396,-23.14922350174454,21135881299201.3,156.0741435891609,2.0071778632402117,Q,True,0.375,0.35294117647058826,0.0625,0.058823529411764705,0.5625,0.5882352941176471,13.092929309214115,483.6896540297837
801,53405255850.79643,166651735868.20322,0.32046024346864327,0.02524836805882353,0.33622199999999935,17,203.991175496,33.430019843,204.04887944978046,33.41182568683681,13.772251792844227,0.2242963219014297,141.52622579821943,-5.3499688339584013e-14,213.46033342847093,0.6630094852992626,455.8587888221172,-23.37452460423313,31808378937786.734,190.86737244034734,1.8942477002206677,Q,True,0.3125,0.29411764705882354,0.375,0.35294117647058826,0.3125,0.35294117647058826,13.073218861615464,476.46082986107575
802,54948368235.28204,119210713045.42406,0.46093481727891783,0.026587175823529412,1.5474749999999986,17,170.609792221,24.299064614,170.70253695363763,24.192385693168898,14.023495035948194,0.5824380322637169,-113.24704426810736,-2.967560837586301e-13,123.83670516086816,0.9144868972490445,489.2724294595791,-23.01078821417012,10749873084874.871,90.17539456188588,3.5044912117686398,Q,True,0.125,0.11764705882352941,0.25,0.23529411764705882,0.625,0.6470588235294118,12.990360247631022,446.9137328433143
803,52493798517.26614,226775289348.03064,0.23147935856760934,0.03727940911764706,0.11874200000000101,17,228.525766351,4.222147949,228.23650637998574,4.414657124628358,19.24094071122336,1.0813827768694162,276.4809779952424,1.1034310720039203e-13,280.43019746343646,0.9859172817196014,948.6873872349884,-23.708989324356573,76818104655172.23,338.7410721689344,3.000695788431097,X,False,0.375,0.35294117647058826,0.25,0.23529411764705882,0.3125,0.29411764705882354,12.989210177177824,445.0023970287706
804,48846021917.848206,131726973466.90677,0.3708126030096607,0.022545630294117647,0.8870719999999999,17,162.859667044,8.298678657,162.87737874630335,8.439898276582372,17.5022138310984,0.4878330263252739,-21.380124987827323,-1.1703056824284002e-13,179.63781477388628,0.1190179529557226,516.2693646275021,-23.119186784184713,25592245078650.617,194.28249511160334,2.549190029955559,Q,False,0.125,0.11764705882352941,0.1875,0.17647058823529413,0.625,0.6470588235294118,12.973659595065271,441.785451747685
805,44914854795.935356,226461827376.87683,0.19833300524060615,0.029898293529411764,0.1885559999999984,17,218.322967192,3.903396694,218.43091080530877,3.855019326704666,10.181990449124282,0.6957163898513818,119.85473466025216,4.1336868568631713e-13,177.1901353499753,0.6764187770584513,400.4623550914794,-23.70748751855735,16607442921015.525,73.33440303551683,2.004683320911475,G,False,0.1875,0.17647058823529413,0.1875,0.23529411764705882,0.5625,0.5294117647058824,12.952830748880436,433.7683221204437
841,98008106775.23068,263854891313.8114,0.37144699606370524,0.040304301437499995,0.5506489999999999,16,155.657263801,19.39685741,155.66377468487974,19.744497582116338,15.763655815869459,1.3234022656733073,40.12256117561599,1.000088900582341e-12,123.18737167229497,0.3257035248901135,842.1509216325611,-23.87341287373129,11294688909367.283,42.806441272048026,6.063834769323846,Q,True,0.5333333333333333,0.5,0.2,0.1875,0.26666666666666666,0.3125,13.859188459184873,866.8304797861957
844,97362473804.47804,291517249846.2203,0.3339852919710179,0.042548821562500005,1.0779090000000018,16,157.425995533,22.360642468,157.37205799514575,22.261370326490688,11.848546148899482,0.5626398068719779,-117.85376976942376,-1.3713474800169934e-12,261.04332107916184,0.4514720747583618,669.3282905657784,-23.981660645519543,64505344223389.84,221.27453609492193,2.274312904377303,Q,True,0.26666666666666666,0.25,0.06666666666666667,0.0625,0.6666666666666666,0.6875,13.857184174179077,864.8742059209881
847,100996424719.56546,240078575561.3649,0.4206807062371562,0.032717881625,0.9143660000000011,16,239.945697026,2.712762856,239.89210594094155,2.70890509529451,13.537496415115246,0.23787237394145128,43.30132713927662,-1.9184653865522705e-13,232.4819747306521,0.18625670738320538,583.8550091592122,-23.770883514151016,46203735451141.37,192.45255576473352,2.2276109523081242,Q,False,0.13333333333333333,0.125,0.26666666666666666,0.25,0.5333333333333333,0.5625,13.833709305911905,852.1077233010326
859,89283416390.90804,180811577400.8836,0.49379258604085224,0.038316562750000005,1.278458999999998,16,173.375286835,22.455868279,173.29634813000493,22.461736955874173,12.61201735890505,0.3481785441951668,68.69426851297264,-1.2470025012589758e-12,161.34849954574807,0.4257508976307314,639.626443696072,-23.463065587476997,20796032457657.867,115.01493851552583,3.5162933473549423,Q,True,0.2,0.1875,0.4,0.375,0.4,0.4375,13.664262865052809,746.8540205817418
864,86559512133.51047,239444866255.67484,0.3615008059562397,0.040494155875,1.0521470000000015,16,168.271681615,0.003071052,168.31922486687563,0.014907488721906397,10.170706593533273,0.28903307241401355,104.62228495336917,-7.105427357601002e-15,241.4726821055491,0.4332675814137774,545.9901206773075,-23.76801382530152,48584171539593.09,202.9033752083697,2.0055818853624374,Q,True,0.13333333333333333,0.125,0.13333333333333333,0.125,0.7333333333333333,0.75,13.583467621506973,701.4565376000266
867,81915031010.17389,215154784853.7057,0.3807260482999341,0.038560618562499996,1.3257449999999977,16,225.680703406,17.252525663,225.79415083091996,17.172295112703253,11.743886095029971,0.6888734535780529,15.604011917263632,1.1333156635373598e-12,283.13094346733243,0.05511235093617694,599.4985303634685,-23.65187752213584,69671005612307.46,323.81806270160433,1.8781246229052684,Q,True,0.7333333333333333,0.6875,0.13333333333333333,0.125,0.13333333333333333,0.1875,13.551975236598492,685.1293351723912
871,70774759131.40767,240003349455.04153,0.2948907142009095,0.0358758576875,0.373660000000001,16,167.660141442,28.316810751,167.66840474234178,28.272532738121946,11.66488614411515,0.2308047310143434,-146.11502221953623,6.181721801112872e-13,307.8923681203477,0.47456526159305124,552.9254859386365,-23.770543256775802,78658070350674.11,327.73738587097796,1.592910240100097,Q,True,0.26666666666666666,0.25,0.3333333333333333,0.3125,0.4,0.4375,13.503748180882868,660.7998194223513
879,66289997097.19535,166660184965.73367,0.3977554513744538,0.0271605715625,0.9567230000000002,16,173.750076931,51.217992014,173.67182972878715,51.246426794123316,16.836973037746954,0.20187377516081728,132.940362657818,2.433608869978343e-13,192.6824762426938,0.689945267728303,600.3564557378002,-23.37457964871558,22173872068690.56,133.0484066920341,2.7636980104443767,Q,True,0.4666666666666667,0.4375,0.26666666666666666,0.25,0.26666666666666666,0.3125,13.356096645157225,591.6392354053564
